Country,Region,CATEGORY,MEASURE,TARGETED_POP_GROUP,NON_COMPLIANCE,DATE_IMPLEMENTED,SOURCE_TYPE,ENTRY_DATE,Country_cd,Continent
Brazil,Americas,Movement restrictions,International flights suspension,No,Not applicable,4/8/2020,Other organisations,4/15/2020,BR,America
Brazil,Americas,Movement restrictions,Border closure ,No,Not available,4/8/2020,Other organisations,4/15/2020,BR,America
Brazil,Americas,Lockdown,Partial lockdown,Yes,Not available,4/8/2020,Other organisations,4/15/2020,BR,America
Brazil,Americas,Social distancing,Closure of businesses and public services,No,Not available,4/8/2020,Other organisations,4/15/2020,BR,America
Brazil,Americas,Social distancing,Limit public gatherings,Yes,,4/8/2020,Other organisations,4/15/2020,BR,America
Brazil,Americas,Movement restrictions,Domestic travel restrictions,No,Not available,4/8/2020,Other organisations,4/15/2020,BR,America
Brazil,Americas,Social distancing,Schools closure ,No,Not applicable,4/8/2020,Other organisations,4/15/2020,BR,America
Brazil,Americas,Public health measures,Health screenings in airports and border crossings,Yes,Not available,4/8/2020,Other organisations,4/15/2020,BR,America
Brazil,Americas,Movement restrictions,Domestic travel restrictions,Yes,Not available,4/8/2020,Other organisations,4/15/2020,BR,America
Brazil,Americas,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/3/2020,Media,4/15/2020,BR,America
Brazil,Americas,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/3/2020,Media,4/15/2020,BR,America
Brazil,Americas,Public health measures,Strengthening the public health system,Yes,Not applicable,4/16/2020,Government,4/26/2020,BR,America
Brazil,Americas,Public health measures,Strengthening the public health system,Yes,Not applicable,4/24/2020,Government,4/26/2020,BR,America
Brazil,Americas,Public health measures,Psychological assistance and medical social work,Yes,Not applicable,5/1/2020,Government,4/26/2020,BR,America
Brazil,Americas,Public health measures,Strengthening the public health system,No,Not applicable,4/22/2020,Government,4/26/2020,BR,America
Brazil,Americas,Public health measures,Psychological assistance and medical social work,No,Not applicable,4/17/2020,Government,4/26/2020,BR,America
Brazil,Americas,Public health measures,Other public health measures enforced,Yes,Not applicable,4/16/2020,Government,4/26/2020,BR,America
Brazil,Americas,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,4/15/2020,Media,4/26/2020,BR,America
Brazil,Americas,Movement restrictions,International flights suspension,No,Not applicable,4/30/2020,Other organisations,5/5/2020,BR,America
Brazil,Americas,Movement restrictions,International flights suspension,Yes,Not applicable,5/1/2020,Other organisations,5/5/2020,BR,America
Brazil,Americas,Public health measures,Strengthening the public health system,Yes,Not applicable,5/4/2020,Government,5/5/2020,BR,America
Brazil,Americas,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not applicable,4/30/2020,Government,5/5/2020,BR,America
Brazil,Americas,Lockdown,Partial lockdown,Yes,Not available,5/16/2020,Other organisations,5/13/2020,BR,America
Brazil,Americas,Social distancing,Closure of businesses and public services,No,Not applicable,5/11/2020,Other organisations,5/12/2020,BR,America
Brazil,Americas,Movement restrictions,Visa restrictions,Yes,Not available,5/2/2020,Other organisations,5/22/2020,BR,America
Brazil,Americas,Movement restrictions,Border closure ,No,Not applicable,5/2/2020,Other organisations,5/22/2020,BR,America
Brazil,Americas,Social distancing,Closure of businesses and public services,No,Not applicable,5/12/2020,Other organisations,5/22/2020,BR,America
Brunei Darussalam,Asia,Social distancing,Schools closure ,No,Not applicable,3/10/2020,Media,3/14/2020,BN,Asia
Brunei Darussalam,Asia,Social distancing,Limit public gatherings,No,Not applicable,3/10/2020,Media,3/14/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Visa restrictions,No,Not applicable,,Media,3/14/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Awareness campaigns,No,Not applicable,,Media,3/14/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,General recommendations,No,,3/9/2020,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Isolation and quarantine policies,No,,3/10/2020,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Isolation and quarantine policies,No,Fines,1/30/2020,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Social distancing,Limit public gatherings,No,,3/13/2020,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Domestic travel restrictions,No,,3/16/2020,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Lockdown,Partial lockdown,No,,3/18/2020,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Visa restrictions,Yes,,3/17/2020,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Isolation and quarantine policies,No,,3/17/2020,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Awareness campaigns,No,,3/18/2020,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Health screenings in airports and border crossings,No,,3/20/2020,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Social distancing,Closure of businesses and public services,Yes,,3/21/2020,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,General recommendations,Yes,,3/19/2020,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Strengthening the public health system,No,,,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Isolation and quarantine policies,No,,3/20/2020,Government,3/21/2020,BN,Asia
Brunei Darussalam,Asia,Social distancing,Limit public gatherings,No,Arrest/detention,1/30/2020,Government,3/20/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Isolation and quarantine policies,No,Not available,3/22/2020,Government,4/23/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Visa restrictions,Yes,Refusal to enter the country,3/23/2020,Government,4/23/2020,BN,Asia
Brunei Darussalam,Asia,Social distancing,Limit public gatherings,No,Not available,3/18/2020,Government,4/23/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Checkpoints within the country,No,Not applicable,3/27/2020,Government,4/23/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,3/28/2020,Government,4/23/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Strengthening the public health system,No,Not applicable,4/1/2020,Government,4/23/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Isolation and quarantine policies,No,Not available,4/5/2020,Government,4/23/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,General recommendations,No,Not applicable,4/7/2020,Government,4/23/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Surveillance and monitoring,Yes,Not applicable,4/8/2020,Government,4/23/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Awareness campaigns,No,Other (add in comments),4/12/2020,Government,4/23/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Testing policy,Yes,Not applicable,4/16/2020,Government,4/23/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,General recommendations,No,Not applicable,4/24/2020,Government,4/29/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Awareness campaigns,No,Not applicable,4/27/2020,Government,4/29/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,4/28/2020,Government,4/29/2020,BN,Asia
Brunei Darussalam,Asia,Social distancing,Limit public gatherings,No,Not applicable,4/28/2020,Government,4/29/2020,BN,Asia
Brunei Darussalam,Asia,Social distancing,Limit public gatherings,No,Not applicable,4/28/2020,Government,4/29/2020,BN,Asia
Brunei Darussalam,Asia,Social distancing,Limit public gatherings,No,Not applicable,5/4/2020,Government,5/5/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Surveillance and monitoring,Yes,Not applicable,4/30/2020,Government,5/5/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Strengthening the public health system,No,Not applicable,5/1/2020,Government,5/5/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,5/3/2020,Government,5/5/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,5/4/2020,Government,5/5/2020,BN,Asia
Brunei Darussalam,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,4/14/2020,Government,5/6/2020,BN,Asia
Brunei Darussalam,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,5/6/2020,Government,5/6/2020,BN,Asia
Brunei Darussalam,Asia,Lockdown,Partial lockdown,No,Other (add in comments),5/16/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,5/16/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,5/16/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Social distancing,Closure of businesses and public services,No,Not applicable,5/16/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Social distancing,Closure of businesses and public services,No,Not applicable,5/16/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Social distancing,Limit public gatherings,No,Legal action,5/17/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,5/18/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Surveillance and monitoring,No,Not applicable,5/18/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Awareness campaigns,No,Not applicable,5/15/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Movement restrictions,Checkpoints within the country,No,Not applicable,5/18/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Other public health measures enforced,No,Not applicable,5/18/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Lockdown,Partial lockdown,No,Not applicable,5/16/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Other public health measures enforced,Yes,Not applicable,5/16/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,5/12/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Awareness campaigns,No,Not applicable,5/13/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Public health measures,Awareness campaigns,No,Not applicable,5/13/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Governance and socio-economic measures,Limit product imports/exports,No,Not applicable,5/14/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Social distancing,Closure of businesses and public services,No,Not applicable,5/14/2020,Government,5/18/2020,BN,Asia
Brunei Darussalam,Asia,Social distancing,Closure of businesses and public services,No,Not applicable,5/15/2020,Government,5/18/2020,BN,Asia
Bulgaria,Europe,Public health measures,Health screenings in airports and border crossings,Yes,Not applicable,,Government,3/14/2020,BG,Europe
Bulgaria,Europe,Public health measures,Isolation and quarantine policies,Yes,Not applicable,1/3/2020,Government,3/14/2020,BG,Europe
Bulgaria,Europe,Movement restrictions,International flights suspension,Yes,Not applicable,,Media,3/14/2020,BG,Europe
Bulgaria,Europe,Social distancing,Schools closure ,No,Not applicable,3/13/2020,Media,3/14/2020,BG,Europe
Bulgaria,Europe,Social distancing,Limit public gatherings,No,Not applicable,,Media,3/14/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,State of emergency declared,No,Not applicable,3/13/2020,Media,3/14/2020,BG,Europe
Bulgaria,Europe,Lockdown,Partial lockdown,Yes,Other (add in comments),3/13/2020,Media,3/25/2020,BG,Europe
Bulgaria,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,3/13/2020,Media,3/25/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not applicable,3/13/2020,Media,3/25/2020,BG,Europe
Bulgaria,Europe,Public health measures,Isolation and quarantine policies,Yes,Arrest/detention,3/13/2020,Media,3/25/2020,BG,Europe
Bulgaria,Europe,Movement restrictions,Border closure ,Yes,Refusal to enter the country,,Government,3/25/2020,BG,Europe
Bulgaria,Europe,Public health measures,Strengthening the public health system,No,Not applicable,1/31/2020,Media,3/25/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,3/12/2020,Media,3/25/2020,BG,Europe
Bulgaria,Europe,Social distancing,Schools closure ,No,Not applicable,3/11/2020,Media,3/25/2020,BG,Europe
Bulgaria,Europe,Movement restrictions,International flights suspension,Yes,Not applicable,3/13/2020,Media,3/25/2020,BG,Europe
Bulgaria,Europe,Movement restrictions,Border closure ,Yes,Refusal to enter the country,3/18/2020,Media,3/25/2020,BG,Europe
Bulgaria,Europe,Public health measures,Health screenings in airports and border crossings,No,Refusal to enter the country,3/18/2020,Media,3/25/2020,BG,Europe
Bulgaria,Europe,Movement restrictions,International flights suspension,No,Not applicable,3/17/2020,Media,3/25/2020,BG,Europe
Bulgaria,Europe,Movement restrictions,Border closure ,No,Refusal to enter the country,3/17/2020,Media,3/25/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,3/18/2020,Media,3/25/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/6/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Movement restrictions,Border closure ,No,Not applicable,4/6/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Public health measures,Other public health measures enforced,No,Not applicable,4/6/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/2/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Public health measures,Testing policy,Yes,Not applicable,4/8/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Public health measures,Awareness campaigns,No,Not applicable,4/7/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/7/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Public health measures,Requirement to wear protective gear in public,No,Not available,4/12/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Lockdown,Partial lockdown,No,Not applicable,4/10/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/10/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Public health measures,Strengthening the public health system,Yes,Not applicable,4/10/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Public health measures,Awareness campaigns,No,Not applicable,4/10/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Movement restrictions,Domestic travel restrictions,Yes,Not available,4/16/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/21/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Social distancing,Closure of businesses and public services,No,Not available,4/27/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Public health measures,Requirement to wear protective gear in public,No,Not applicable,4/24/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Lockdown,Full lockdown,Yes,Not available,3/17/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/19/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Lockdown,Partial lockdown,No,Not available,3/20/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Movement restrictions,Border checks ,No,Not applicable,3/21/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Lockdown,Full lockdown,Yes,Not applicable,3/31/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/30/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Public health measures,Requirement to wear protective gear in public,No,Not applicable,3/31/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,State of emergency declared,No,Not applicable,4/1/2020,Media,4/26/2020,BG,Europe
Bulgaria,Europe,Movement restrictions,Curfews,Yes,Not available,4/3/2020,Media,4/27/2020,BG,Europe
Bulgaria,Europe,Movement restrictions,Surveillance and monitoring,Yes,Not available,4/10/2020,Media,4/27/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/13/2020,Media,4/27/2020,BG,Europe
Bulgaria,Europe,Public health measures,Mass population testing,No,Not applicable,4/15/2020,Media,4/27/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/29/2020,Media,5/27/2020,BG,Europe
Bulgaria,Europe,Public health measures,Other public health measures enforced,No,Not available,4/28/2020,Media,5/27/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not applicable,4/27/2020,Media,5/27/2020,BG,Europe
Bulgaria,Europe,Public health measures,Strengthening the public health system,Yes,Not applicable,4/21/2020,Media,5/27/2020,BG,Europe
Bulgaria,Europe,Public health measures,Requirement to wear protective gear in public,No,Not available,4/24/2020,Media,5/27/2020,BG,Europe
Bulgaria,Europe,Movement restrictions,Border closure ,Yes,Refusal to enter the country,4/23/2020,Media,5/27/2020,BG,Europe
Bulgaria,Europe,Movement restrictions,Domestic travel restrictions,Yes,Not applicable,4/21/2020,Media,5/27/2020,BG,Europe
Bulgaria,Europe,Governance and socio-economic measures,State of emergency declared,No,Not applicable,5/13/2020,Media,5/27/2020,BG,Europe
Bulgaria,Europe,Social distancing,Closure of businesses and public services,No,Not available,5/4/2020,,5/27/2020,BG,Europe
Bulgaria,Europe,Public health measures,Requirement to wear protective gear in public,No,Not available,5/4/2020,,5/27/2020,BG,Europe
Burkina Faso,Africa,Social distancing,Schools closure ,No,Not applicable,3/18/2020,Media,3/15/2020,BF,Africa
Burkina Faso,Africa,Social distancing,Limit public gatherings,No,Not applicable,3/12/2020,Media,3/15/2020,BF,Africa
Burkina Faso,Africa,Public health measures,Health screenings in airports and border crossings,No,Not applicable,3/12/2020,Media,3/15/2020,BF,Africa
Burkina Faso,Africa,Movement restrictions,Border checks ,No,Not applicable,3/12/2020,Media,3/15/2020,BF,Africa
Burkina Faso,Africa,Public health measures,Awareness campaigns,No,Not applicable,2/13/2020,Government,3/15/2020,BF,Africa
Burkina Faso,Africa,Social distancing,Limit public gatherings,No,Not applicable,3/19/2020,Media,3/20/2020,BF,Africa
Burkina Faso,Africa,Movement restrictions,International flights suspension,No,Not applicable,3/21/2020,Government,3/26/2020,BF,Africa
Burkina Faso,Africa,Movement restrictions,Border closure ,No,Not applicable,3/21/2020,Government,3/26/2020,BF,Africa
Burkina Faso,Africa,Movement restrictions,Curfews,No,Not applicable,3/21/2020,Government,3/26/2020,BF,Africa
Burkina Faso,Africa,Public health measures,Amendments to funeral and burial regulations,No,Not available,3/21/2020,Government,3/26/2020,BF,Africa
Burkina Faso,Africa,Social distancing,Limit public gatherings,No,Not applicable,3/21/2020,Government,3/26/2020,BF,Africa
Burkina Faso,Africa,Public health measures,Isolation and quarantine policies,Yes,Not available,3/27/2020,Government,4/1/2020,BF,Africa
Burkina Faso,Africa,Social distancing,Schools closure ,No,Not applicable,3/27/2020,Government,4/1/2020,BF,Africa
Burkina Faso,Africa,Governance and socio-economic measures,State of emergency declared,No,Not applicable,3/26/2020,Government,4/2/2020,BF,Africa
Burkina Faso,Africa,Governance and socio-economic measures,Economic measures,No,Not applicable,4/6/2020,Media,4/10/2020,BF,Africa
Burkina Faso,Africa,Social distancing,Closure of businesses and public services,No,Not applicable,3/16/2020,Media,4/21/2020,BF,Africa
Burkina Faso,Africa,Social distancing,Limit public gatherings,No,Not applicable,3/19/2020,Media,4/21/2020,BF,Africa
Burkina Faso,Africa,Public health measures,Other public health measures enforced,No,Not applicable,3/25/2020,Media,4/21/2020,BF,Africa
Burkina Faso,Africa,Public health measures,Requirement to wear protective gear in public,No,Not applicable,4/27/2020,Media,4/21/2020,BF,Africa
Burkina Faso,Africa,Social distancing,Schools closure ,No,Not applicable,4/15/2020,Media,4/21/2020,BF,Africa
Burkina Faso,Africa,Movement restrictions,Curfews,No,Not applicable,4/21/2020,Government,4/21/2020,BF,Africa
Burkina Faso,Africa,Social distancing,Limit public gatherings,No,Not applicable,4/20/2020,Media,4/21/2020,BF,Africa
Burkina Faso,Africa,Social distancing,Schools closure ,No,Not applicable,4/27/2020,Media,4/29/2020,BF,Africa
Burkina Faso,Africa,Public health measures,Requirement to wear protective gear in public,No,Not applicable,4/27/2020,Government,4/29/2020,BF,Africa
Burkina Faso,Africa,Movement restrictions,Domestic travel restrictions,Yes,Not applicable,3/27/2020,Government,4/29/2020,BF,Africa
Burkina Faso,Africa,Movement restrictions,Domestic travel restrictions,No,Not applicable,5/4/2020,Media,5/13/2020,BF,Africa
Burkina Faso,Africa,Social distancing,Limit public gatherings,No,Not applicable,5/10/2020,Media,5/13/2020,BF,Africa
Burundi,Africa,Public health measures,Health screenings in airports and border crossings,No,Not applicable,3/15/2020,Government,3/15/2020,BI,Africa
Burundi,Africa,Public health measures,Isolation and quarantine policies,Yes,Not applicable,3/6/2020,Government,3/15/2020,BI,Africa
Burundi,Africa,Public health measures,Isolation and quarantine policies,Yes,Not applicable,3/12/2020,Government,3/15/2020,BI,Africa
Burundi,Africa,Public health measures,Isolation and quarantine policies,Yes,Not applicable,3/19/2020,Government,3/15/2020,BI,Africa
Burundi,Africa,Public health measures,General recommendations,No,Not applicable,3/16/2020,Government,3/26/2020,BI,Africa
Burundi,Africa,Movement restrictions,International flights suspension,No,Not applicable,3/22/2020,Government,3/26/2020,BI,Africa
Burundi,Africa,Movement restrictions,Visa restrictions,No,Not applicable,3/22/2020,Government,3/26/2020,BI,Africa
Burundi,Africa,Movement restrictions,International flights suspension,No,Not applicable,3/28/2020,Government,4/2/2020,BI,Africa
Burundi,Africa,Movement restrictions,Border checks ,No,Not applicable,3/28/2020,Government,4/2/2020,BI,Africa
Burundi,Africa,Movement restrictions,International flights suspension,No,Not applicable,4/4/2020,Government,4/10/2020,BI,Africa
Burundi,Africa,Public health measures,General recommendations,No,Not applicable,4/1/2020,Government,4/10/2020,BI,Africa
Burundi,Africa,Movement restrictions,International flights suspension,No,Not applicable,4/19/2020,Media,4/29/2020,BI,Africa
Burundi,Africa,Movement restrictions,International flights suspension,No,Not applicable,4/6/2020,Media,4/29/2020,BI,Africa
Burundi,Africa,Humanitarian exemption,Humanitarian exemptions,No,Not applicable,4/22/2020,Government,5/13/2020,BI,Africa
Cabo Verde,Africa,Movement restrictions,International flights suspension,Yes,Not applicable,3/2/2020,Media,3/16/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Isolation and quarantine policies,No,Not applicable,,Government,3/16/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,International flights suspension,No,,3/19/2020,Government,3/21/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,Border closure ,Yes,,3/20/2020,Government,3/21/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,Border closure ,Yes,,3/19/2020,Government,3/21/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,International flights suspension,Yes,Not applicable,3/19/2020,Government,3/25/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,International flights suspension,Yes,Not applicable,3/8/2020,Media,3/25/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,State of emergency declared,No,Not available,3/27/2020,Government,3/30/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,Surveillance and monitoring,No,Not available,3/27/2020,Government,3/30/2020,CV,Africa
Cabo Verde,Africa,Social distancing,Schools closure ,Yes,Not applicable,3/27/2020,Government,3/30/2020,CV,Africa
Cabo Verde,Africa,Social distancing,Closure of businesses and public services,Yes,Not available,3/27/2020,Government,3/30/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Awareness campaigns,No,Not applicable,3/27/2020,Government,3/30/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,Border closure ,No,Not available,3/27/2020,Government,3/30/2020,CV,Africa
Cabo Verde,Africa,Social distancing,Closure of businesses and public services,Yes,Not applicable,3/27/2020,Government,3/30/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/27/2020,Government,3/30/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,Curfews,Yes,Not applicable,3/29/2020,Government,3/30/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/24/2020,Government,3/30/2020,CV,Africa
Cabo Verde,Africa,Social distancing,Closure of businesses and public services,Yes,Not available,3/28/2020,Government,4/3/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,Curfews,Yes,Not available,3/28/2020,Government,4/3/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Strengthening the public health system,No,Not available,3/20/2020,Government,4/3/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Strengthening the public health system,No,Not applicable,3/30/2020,Government,4/3/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Strengthening the public health system,No,Not applicable,4/3/2020,Government,4/12/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,No,Not applicable,4/7/2020,Government,4/12/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,4/3/2020,Government,4/12/2020,CV,Africa
Cabo Verde,Africa,Social distancing,Schools closure ,Yes,Not applicable,3/20/2020,Government,4/20/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/13/2020,Government,4/20/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/13/2020,Government,4/20/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not applicable,4/13/2020,Government,4/20/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not available,4/17/2020,Government,4/20/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,State of emergency declared,Yes,Not available,4/16/2020,Government,4/20/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,State of emergency declared,Yes,Not available,4/16/2020,Government,4/20/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,Domestic travel restrictions,Yes,Not available,4/17/2020,Government,4/20/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Requirement to wear protective gear in public,No,Not available,4/24/2020,Government,4/27/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Awareness campaigns,No,Not available,4/24/2020,Government,4/27/2020,CV,Africa
Cabo Verde,Africa,Public health measures,General recommendations,Yes,Not available,4/24/2020,Government,4/27/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Strengthening the public health system,Yes,Not applicable,4/24/2020,Government,4/27/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/24/2020,Government,4/27/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Other public health measures enforced,Yes,Not applicable,4/24/2020,Government,4/27/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Strengthening the public health system,No,Not applicable,4/24/2020,Government,4/27/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/7/2020,Media,4/27/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/23/2020,Other organisations,4/27/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,Domestic travel restrictions,Yes,Not applicable,4/21/2020,Media,4/27/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/24/2020,Media,4/27/2020,CV,Africa
